TRIAGE_BUCKET,HAS_ACTIVE_KG_FINDINGS,KG_FINDING_COUNT,RETAINED_FOR_EXTRACTION_CANDIDATE,PRESCREEN_RETAINED_FOR_EXTRACTION_CANDIDATE,SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,ACTION_CATEGORY,PRIORITY_TIER,PRIORITY_REASON,PAPER_TYPE,PUBLICATION_TYPE,SOURCE_FAMILY,CURRENT_STATE,WHY_IN_QUEUE,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1093/ijnp/pyaf052.011,169. THERAPEUTIC MEMORY RECONSOLIDATION AS A TREATMENT FOR SUBSTANCE USE DISORDERS AND HOW PSYCHEDELICS ARE FACILITATING THIS INTERVENTION: THE UNITY STUDY.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_curated_claims,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359327 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/7c/b5/pyaf052.011.PMC12359327.pdf | https://doi.org/10.1093/ijnp/pyaf052.011,PMC12359327,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359327/,https://doi.org/10.1093/ijnp/pyaf052.011
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.1093/ijnp/pyw043.101,PS101. Oral Ketamine for Treatment Resistant Major Depression – A double blind randomized controlled trial,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_curated_claims,other_non_primary,article,non_primary_publication,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC5616698,PMC5616698,https://pmc.ncbi.nlm.nih.gov/articles/PMC5616698/,https://doi.org/10.1093/ijnp/pyw043.101
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.1136/rapm-2023-esra.669,#36946 Ketamine in acute and chronic pain,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_curated_claims,review,article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,,,,https://doi.org/10.1136/rapm-2023-esra.669
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1503/cmaj.1150082,Psychedelic and nonpsychedelic LSD and psilocybin for cluster headache,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_curated_claims,letter,letter,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,PMC4754189,https://pmc.ncbi.nlm.nih.gov/articles/PMC4754189/,https://doi.org/10.1503/cmaj.1150082
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.1016/s2215-0366(18)30170-6,"3,4-methylenedioxymethamphetamine (MDMA)-assisted psychotherapy for post-traumatic stress disorder in service personnel.",manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,other_non_primary,JournalArticle,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.1016/s2215-0366(18)30170-6
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1093/ijnp/pyae059.238,ALTERED PATTERNS OF ASSOCIATION BETWEEN TSPO BINDING AND MGLUR5 AVAILABILITY IN VIVO IN DRUG-NAIVE PATIENTS WITH MAJOR DEPRESSIVE DISORDER: A PRELIMINARY DUAL-TRACER PET STUDY,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,article,article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11815039/pdf/pyae059.238.pdf,PMC11815039,https://pmc.ncbi.nlm.nih.gov/articles/PMC11815039/,https://doi.org/10.1093/ijnp/pyae059.238
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.1093/ijnp/pyae059.305,ARIPIPRAZOLE'S POTENTIAL ROLE IN SKIN CANCER: INVESTIGATING PYROPTOSIS AND IMMUNE PATHWAYS.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11815090 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/1c/ae/pyae059.305.PMC11815090.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11815090/pdf/pyae059.305.pdf | https://doi.org/10.1093/ijnp/pyae059.305,PMC11815090,https://pmc.ncbi.nlm.nih.gov/articles/PMC11815090/,https://doi.org/10.1093/ijnp/pyae059.305
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.1093/ijnp/pyae059.322,"PSYCHIATRIC SYMPTOM IN ANTI N-METHYL D-ASPARTATE RECEPTOR (NMDAR) ENCEPHALITIS, HOW TO ASSES?",manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,primary,article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814718/pdf/pyae059.322.pdf | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/6d/f8/pyae059.322.PMC11814718.pdf | https://europepmc.org/api/getPdf?pmcid=PMC11814718,PMC11814718,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814718/,https://doi.org/10.1093/ijnp/pyae059.322
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1093/ijnp/pyaf052.019,"204. A NOVEL, NON-HALLUCINOGENIC PSYCHEDELIC FOR THE TREATMENT OF OCD AND TIC DISORDER.",manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359753 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/a6/f9/pyaf052.019.PMC12359753.pdf | https://doi.org/10.1093/ijnp/pyaf052.019,PMC12359753,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359753/,https://doi.org/10.1093/ijnp/pyaf052.019
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1093/ijnp/pyaf052.084,"519. PSILOCYBIN ASSISTED PSYCHOTHERAPY FOR OBSESSIVE COMPULSIVE DISORDER, BODY DYSMORPHIC DISORDER, AND ANOREXIA NERVOSA: STUDY PROTOCOL.",manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359785 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/a3/62/pyaf052.084.PMC12359785.pdf | https://doi.org/10.1093/ijnp/pyaf052.084,PMC12359785,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359785/,https://doi.org/10.1093/ijnp/pyaf052.084
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1111/bph.13919,"Glutamatergic regulation of cognition and functional brain connectivity: insights from pharmacological, genetic and translational schizophrenia research",manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,review,review,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,PMC5595770,https://pmc.ncbi.nlm.nih.gov/articles/PMC5595770/,https://doi.org/10.1111/bph.13919
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1128/mbio.01697-24,Identification of HRH1 as an alternative receptor for SARS-CoV-2: insights from viral inhibition by repurposable antihistamines,manual_conflicting_doi_needs_resolution,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,letter,letter,unknown,quarantined_no_active_artifact,Confirm a registered version/alias relationship or acquire the exact requested DOI; do not accept a merely similar title.,target_text_with_conflicting_doi,,https://pmc.ncbi.nlm.nih.gov/articles/PMC11323543/pdf/mbio.01697-24.pdf | https://doi.org/10.1128/mbio.01697-24,PMC11323543,https://pmc.ncbi.nlm.nih.gov/articles/PMC11323543/,https://doi.org/10.1128/mbio.01697-24
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.1192/j.eurpsy.2025.864,Outpatient Intravenous Ketamine Protocol for Psychiatric Care at the General Hospital of Corfu,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,article,article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/56608E67F70787FFC1539A2D5C627B95/S0924933825008648a.pdf/div-class-title-outpatient-intravenous-ketamine-protocol-for-psychiatric-care-at-the-general-hospital-of-corfu-div.pdf,PMC12437441,https://pmc.ncbi.nlm.nih.gov/articles/PMC12437441/,https://doi.org/10.1192/j.eurpsy.2025.864
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.16969075.v1,Tolerance to the Behavioural and Neurochemical Effects of MDMA Following Repeated Exposure,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,dissertation,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.26686/wgtn.16969075.v1
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.17011409.v1,Behavioural Pharmacology of Novel Kappa Opioid Compounds,manual_resolve_ambiguous_document_identity,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,article,non_primary_publication,quarantined_no_active_artifact,Resolve the DOI/version relationship manually before accepting any replacement.,identity_mismatch | ambiguous_non_pmc_conflict,,https://openaccess.wgtn.ac.nz/articles/thesis/Behavioural_Pharmacology_of_Novel_Kappa_Opioid_Compounds/17011409/1/files/31465910.pdf,,,https://doi.org/10.26686/wgtn.17011409.v1
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.17013914,Kappa Opioid Receptor Agonists: New Targets In The Treatment Of Pain,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,dissertation,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.26686/wgtn.17013914
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.17014775.v1,The role of 5-HT1A and 5-HT1B receptors in MDMA self-administration,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,dissertation,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.26686/wgtn.17014775.v1
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.17148113,Investigating the anti-cocaine effects of novel kappa opioid receptor agonists: Behavioural and cellular actions of Salvinorin A analogues,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,dissertation,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.26686/wgtn.17148113
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,True,10.26686/wgtn.24225145,Ibogaine as a Treatment For Alcohol Use Disorder: a Preclinical Investigation,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,non_primary_publication,dissertation,non_primary_publication,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.26686/wgtn.24225145
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.31234/osf.io/5x2bu,Psilocybin for Depression: The ACE Model Manual,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,preprint,preprint,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.31234/osf.io/5x2bu
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.31234/osf.io/65se9,Ayahuasca in the treatment of bipolar disorder with psychotic features–A retrospective case study,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,preprint,preprint,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.31234/osf.io/65se9
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.31234/osf.io/my7ba,Self-treatment of psychosis and complex post-traumatic stress disorder with LSD and DMT—A retrospective case study,manual_benign_relation_needs_front_title_proof,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,preprint,preprint,unknown,quarantined_no_active_artifact,"The relationship may be benign, but current front-title evidence is insufficient; obtain independently verifiable title/DOI evidence.",identity_mismatch | benign_conflict,,https://psyarxiv.com/my7ba/download,,,https://doi.org/10.31234/osf.io/my7ba
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.32592/yafteh.2024.26.3.45,Investigating the analgesic effects of Adalimumab in chronic constriction injury (CCI) experimental pain model in rats,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,article,article,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.32592/yafteh.2024.26.3.45
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.3389/conf.fnins.2019.96.00055,Trace amine associate receptor 1 (TAAR1) as a new target for the treatment of cognitive dysfunction in Alzheimer disease,manual_strict_front_identity_failure,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,article,article,unknown,quarantined_no_active_artifact,Acquire an exact item whose requested title and DOI are in the document front matter; a target title found only later in a multi-item document is not sufficient.,identity_unverified,,https://doi.org/10.3389/conf.fnins.2019.96.00055,,,https://doi.org/10.3389/conf.fnins.2019.96.00055
B_curated_or_claim_stub_signal_no_active_kg_claims,False,0,False,False,10.3389/fpsyt.2022.954388,Study protocol for “MDMA-assisted therapy as a treatment for major depressive disorder: A proof of principle study”,manual_identity_unverified,P1_existing_kg_or_curated_signal,flag_in_claim_stubs,article,article,unknown,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,https://www.frontiersin.org/articles/10.3389/fpsyt.2022.954388/pdf,PMC9645093,https://pmc.ncbi.nlm.nih.gov/articles/PMC9645093/,https://doi.org/10.3389/fpsyt.2022.954388
