dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
disorder,14592,10.31234/osf.io/gk4jd,"Microdosing Psychedelics: Personality, mental health, and creativity differences in microdosers",2018,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14595,10.31234/osf.io/k3hz6,"MDMA-assisted psychotherapy for PTSD in adolescents – rationale, potential, risks, and considerations",2023,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14600,10.31234/osf.io/mjhwf_v1,A Comprehensive Meta-Analysis Investigating the Efficacy of Various Psychedelic Drugs for the Treatment of Substance Misuse,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14610,10.31234/osf.io/r89k3,"Psychedelic Therapy: A Primer for Primary Care Clinicians – Part VI. 3,4-methylenedioxy-methamphetamine (MDMA)",2023,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14621,10.31234/osf.io/txzha,"Predictors Of Hallucinogen Persisting Perception Disorder Symptoms, Delusional Ideation And Magical Thinking Following Naturalistic Psychedelic Use",2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14634,10.31234/osf.io/xwu4j,"Neuroimaging in psychedelic drug development: Past, present, and future",2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14664,10.31435/ijitss.4(48).2025.4392,PHARMACOLOGICAL TREATMENT OF PTSD WITH PSYCHEDELICS: A FUTURE OUTLOOK,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14680,10.3171/2017.12.jns171665,"Spreading depolarization in acute brain injury inhibited by ketamine: a prospective, randomized, multiple crossover trial",2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14712,10.3233/bpl-150007,"Evaluating Exercise as a Therapeutic Intervention for Methamphetamine Addiction-Like Behavior
                    <sup/>",2015,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14717,10.3233/jpd-2011-11008,Subthalamic Nucleus Stimulation Increases Brain Derived Neurotrophic                     Factor in the Nigrostriatal System and Primary Motor Cortex,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14722,10.3238/arztebl.2017.0785,Analgesia in Patients with Trauma in Emergency Medicine,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14727,10.32383/appdr/170201,Panax ginseng C.A. Mey. as a potential raw material in the treatment of negative effects of alcohol consumption,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14728,10.32383/farmpol/215392,Natural Hallucinogens in Clinical Studies: A Review of Therapeutic Efficacy and Methodological Limitations,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14748,10.32388/t3em5e,Psychedelic drugs as a long-needed innovation in psychiatry,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14749,10.32388/t3em5e.2,Psychedelic drugs as a long-needed innovation in psychiatry,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14764,10.32598/bcn.2021.3180.1,Investigating the Serotonergic Modulation of Orientation Tuning of Neurons in Primary Visual Cortex of Anesthetized Mice.,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14768,10.32598/bcn.9.10.250,What Is the Real Response of Ventral Tegmental Area Dopaminergic Neurons to Bupropion? Excitation of Inhibition.,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14800,10.32999/2663-970x/2022-7-8,Обґрунтування можливості використання психофармакотерапевтичних методів для подолання негативного впливу російської війни на психічне здоров’я населення,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14805,10.33086/jhs.v10i2.127,"PENGARUH AUTOGENIC DAN HANDGRIP RELAXATION TERHADAP ASPEK FISIKDAN ASPEK PSIKOLOGIS, PADA PENDERITA KANKER PAYUDARA YANG MENJALANI KEMOTERAPI",2018,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14820,10.3310/gjhh0812,Olanzapine for young people with anorexia nervosa: a synopsis of the main results from the OPEN open-label feasibility study,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14847,10.33448/rsd-v10i10.19297,Use of alternative therapy with Psilocybin in oncologic patients with depression and/or anxiety disorders - integrative review,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14868,10.33594/000000119,Pharmacological Profile of the Bradycardic Agent Ivabradine on Human Cardiac Ion Channels,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14888,10.3389/fcosc.2025.1569528,"Of shrub, cactus, vine and toad: psychedelic species of conservation concern",2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14912,10.3389/fepid.2022.876706,"Race, Ethnic, and Sex Differences in Prevalence of and Trends in Hallucinogen Consumption Among Lifetime Users in the United States Between 2015 and 2019",2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14915,10.3389/fimmu.2018.02009,Translational Investigation of the Therapeutic Potential of Cannabidiol (CBD): Toward a New Age,2018,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,14972,10.3389/fnana.2016.00073,Simultaneous Detection of Both GDNF and GFRα1 Expression Patterns in the Mouse Central Nervous System,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14974,10.3389/fnbeh.2011.00063,Endocannabinoid system and psychiatry: in search of a neurobiological basis for detrimental and potential therapeutic effects,2011,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,14982,10.3389/fnbeh.2020.00075,Ketamine Blocks Morphine-Induced Conditioned Place Preference and Anxiety-Like Behaviors in Mice,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14983,10.3389/fnbeh.2022.990354,Pathway-specific GABAergic inhibition contributes to the gain of resilience against anorexia-like behavior of adolescent female mice,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14984,10.3389/fnbeh.2023.1112837,Neuroinflammation is a susceptibility factor in developing a PTSD-like phenotype,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,14985,10.3389/fnbeh.2023.1282242,Exploring the role of inflammation in major depressive disorder: beyond the monoamine hypothesis,2024,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,14987,10.3389/fncel.2013.00055,Cholinergic connectivity: it's implications for psychiatric disorders,2013,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,14988,10.3389/fncel.2017.00100,The Combination of Long-term Ketamine and Extinction Training Contributes to Fear Erasure by Bdnf Methylation,2017,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,14992,10.3389/fncel.2021.677563,Rare Opportunities for Insights Into Serotonergic Contributions to Brain and Bowel Disorders: Studies of the SERT Ala56 Mouse,2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,15000,10.3389/fneur.2016.00005,Microglial Cells as a Link between Cannabinoids and the Immune Hypothesis of Psychiatric Disorders,2016,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,15004,10.3389/fneur.2022.842082,Intravenous Lidocaine and Ketamine Infusions for Headache Disorders: A Retrospective Cohort Study,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,15028,10.3389/fnhum.2013.00931,The medial habenula: still neglected,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,15029,10.3389/fnhum.2014.00174,The role of the habenula in drug addiction,2014,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,15032,10.3389/fnhum.2016.00269,Ego-Dissolution and Psychedelics: Validation of the Ego-Dissolution Inventory (EDI),2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,15056,10.3389/fnins.2023.1267647,Transcranial magnetic stimulation and ketamine: implications for combined treatment in depression,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,15061,10.3389/fnins.2025.1546460,Effects of ketamine on fear memory extinction: a review of preclinical literature,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,15069,10.3389/fnmol.2019.00032,Restraint Stress Induced Hyperpermeability and Damage of the Blood-Brain Barrier in the Amygdala of Adult Rats,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,15074,10.3389/fnsys.2018.00071,"Memory Integration as a Challenge to the Consolidation/Reconsolidation Hypothesis: Similarities, Differences and Perspectives",2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
