claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,psilocybin,anxiety,anxiety,therapeutic_indication,,anxiety,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"In randomized controlled trials (RCTs) conducted with anxious patients, there were symptomatic improvements with psilocybin and LSD.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,LSD,anxiety,anxiety,therapeutic_indication,,anxiety,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"In randomized controlled trials (RCTs) conducted with anxious patients, there were symptomatic improvements with psilocybin and LSD.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psilocybin,obsessive-compulsive disorder (OCD),obsessive-compulsive disorder (OCD),therapeutic_indication,,obsessive-compulsive disorder (OCD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,Psilocybin diminished Yale-Brown Obsessive Compulsive Scale (Y-BOCS) scores in a small obsessive- compulsive disorder (OCD) sample.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,LSD,alcohol use disorders,alcohol use disorders,therapeutic_indication,,alcohol use disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,it suggests a possible role for LSD and psilocybin in alcohol use disorders,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,alcohol use disorders,alcohol use disorders,therapeutic_indication,,alcohol use disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,it suggests a possible role for LSD and psilocybin in alcohol use disorders,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,tobacco addiction,tobacco addiction,therapeutic_indication,,tobacco addiction,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1568026621666211201145800,,Psychedelics and Hallucinogens in Psychiatry: Finding New Pharmacological Targets,Teresa Reynolds Sousa; João Rema; Sergio Machado; Filipa Novais,2021,Current Topics in Medicinal Chemistry,journal-article,,2021-12-02,1568-0266,1873-4294,Bentham Science Publishers Ltd.,Hallucinogens / adverse effects | Humans | Lysergic Acid Diethylamide / pharmacology | Lysergic Acid Diethylamide / therapeutic use | Psilocybin / pharmacology | Psilocybin / therapeutic use | Psychiatry | Substance-Related Disorders / drug therapy,Anxiety | Ayahuasca | DMT | Depression | LSD | Obsessive-compulsive | Psilocybin | Psychedelics | Psychiatry | Substance use,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,for psilocybin in tobacco addiction.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,Substance Use Disorders,Substance Use Disorders,therapeutic_indication,,Substance Use Disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.2174/1874473710801030328,,Transcranial Magnetic Stimulation to Understand the Pathophysiology and Treatment of Substance Use Disorders,Mera Barr; Paul Fitzgerald; Faranak Farzan; Tony George; Zafiris Daskalakis,2008,Current Drug Abuse Reviews,journal-article,,2008-11-01,1874-4737,1874-4745,Bentham Science Publishers Ltd.,"Amphetamine-Related Disorders / physiopathology | Amphetamine-Related Disorders / rehabilitation | Animals | Central Nervous System Stimulants | Cerebral Cortex / drug effects | Cerebral Cortex / physiopathology | Cocaine-Related Disorders / physiopathology | Cocaine-Related Disorders / rehabilitation | Humans | N-Methyl-3,4-methylenedioxyamphetamine | Neural Inhibition / drug effects | Neural Inhibition / physiology | Substance-Related Disorders / physiopathology | Substance-Related Disorders / rehabilitation | Synaptic Transmission / drug effects | Synaptic Transmission / physiology | Tobacco Use Disorder / physiopathology | Tobacco Use Disorder / rehabilitation | Transcranial Magnetic Stimulation / methods | Treatment Outcome",,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"one study demonstrated an increase in cortical excitability in those who use 3, 4-methylenedioxymethamphetamine (MDMA)",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,Posttraumatic Stress Disorder,Posttraumatic Stress Disorder,therapeutic_indication,,Posttraumatic Stress Disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.33450/fpn.2020.10.002,,MDMA – hopes and fears associated with therapeutic use in mental disorders,Kamil Kozera; Lena Cichoń; Krzysztof M. Wilczyński; Małgorzata Janas-Kozik,2020,Pharmacotherapy in Psychiatry and Neurology,journal-article,,2020,1234-8279,2449-9315,Termedia Sp. z.o.o.,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Therefore, the use of the MDMA assisted psychotherapy is being considered in selected disorders, such as Posttraumatic Stress Disorder (PTSD), Social Anxiety Disorder (SAD) in people with Autism Spectrum Disorder (ASD), and in treatment of alcoholic addition.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,Social Anxiety Disorder,Social Anxiety Disorder,therapeutic_indication,,Social Anxiety Disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.33450/fpn.2020.10.002,,MDMA – hopes and fears associated with therapeutic use in mental disorders,Kamil Kozera; Lena Cichoń; Krzysztof M. Wilczyński; Małgorzata Janas-Kozik,2020,Pharmacotherapy in Psychiatry and Neurology,journal-article,,2020,1234-8279,2449-9315,Termedia Sp. z.o.o.,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Therefore, the use of the MDMA assisted psychotherapy is being considered in selected disorders, such as Posttraumatic Stress Disorder (PTSD), Social Anxiety Disorder (SAD) in people with Autism Spectrum Disorder (ASD), and in treatment of alcoholic addition.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,Autism Spectrum Disorder,Autism Spectrum Disorder,therapeutic_indication,,Autism Spectrum Disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.33450/fpn.2020.10.002,,MDMA – hopes and fears associated with therapeutic use in mental disorders,Kamil Kozera; Lena Cichoń; Krzysztof M. Wilczyński; Małgorzata Janas-Kozik,2020,Pharmacotherapy in Psychiatry and Neurology,journal-article,,2020,1234-8279,2449-9315,Termedia Sp. z.o.o.,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Therefore, the use of the MDMA assisted psychotherapy is being considered in selected disorders, such as Posttraumatic Stress Disorder (PTSD), Social Anxiety Disorder (SAD) in people with Autism Spectrum Disorder (ASD), and in treatment of alcoholic addition.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,alcoholic addiction,alcoholic addiction,therapeutic_indication,,alcoholic addiction,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.33450/fpn.2020.10.002,,MDMA – hopes and fears associated with therapeutic use in mental disorders,Kamil Kozera; Lena Cichoń; Krzysztof M. Wilczyński; Małgorzata Janas-Kozik,2020,Pharmacotherapy in Psychiatry and Neurology,journal-article,,2020,1234-8279,2449-9315,Termedia Sp. z.o.o.,,,,,,,,,en,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Therefore, the use of the MDMA assisted psychotherapy is being considered in selected disorders, such as Posttraumatic Stress Disorder (PTSD), Social Anxiety Disorder (SAD) in people with Autism Spectrum Disorder (ASD), and in treatment of alcoholic addition.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
